S40921A,"Unspecified superficial injury of right upper arm, initial encounter"
S56105S,"Unspecified injury of flexor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56106A,"Unspecified injury of flexor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56106D,"Unspecified injury of flexor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56106S,"Unspecified injury of flexor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56107A,"Unspecified injury of flexor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56107D,"Unspecified injury of flexor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56107S,"Unspecified injury of flexor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56108A,"Unspecified injury of flexor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56108D,"Unspecified injury of flexor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56108S,"Unspecified injury of flexor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56109A,"Unspecified injury of flexor muscle, fascia and tendon of unspecified finger at forearm level, initial encounter"
S56109D,"Unspecified injury of flexor muscle, fascia and tendon of unspecified finger at forearm level, subsequent encounter"
S56109S,"Unspecified injury of flexor muscle, fascia and tendon of unspecified finger at forearm level, sequela"
S56111A,"Strain of flexor muscle, fascia and tendon of right index finger at forearm level, initial encounter"
S56111D,"Strain of flexor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter"
S56111S,"Strain of flexor muscle, fascia and tendon of right index finger at forearm level, sequela"
S56112A,"Strain of flexor muscle, fascia and tendon of left index finger at forearm level, initial encounter"
S56112D,"Strain of flexor muscle, fascia and tendon of left index finger at forearm level, subsequent encounter"
S56112S,"Strain of flexor muscle, fascia and tendon of left index finger at forearm level, sequela"
S56113A,"Strain of flexor muscle, fascia and tendon of right middle finger at forearm level, initial encounter"
S56113D,"Strain of flexor muscle, fascia and tendon of right middle finger at forearm level, subsequent encounter"
S56113S,"Strain of flexor muscle, fascia and tendon of right middle finger at forearm level, sequela"
S56114A,"Strain of flexor muscle, fascia and tendon of left middle finger at forearm level, initial encounter"
S56114D,"Strain of flexor muscle, fascia and tendon of left middle finger at forearm level, subsequent encounter"
S56114S,"Strain of flexor muscle, fascia and tendon of left middle finger at forearm level, sequela"
S56115A,"Strain of flexor muscle, fascia and tendon of right ring finger at forearm level, initial encounter"
S56115D,"Strain of flexor muscle, fascia and tendon of right ring finger at forearm level, subsequent encounter"
S56115S,"Strain of flexor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56116A,"Strain of flexor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56116D,"Strain of flexor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56116S,"Strain of flexor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56117A,"Strain of flexor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56117D,"Strain of flexor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56117S,"Strain of flexor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56118A,"Strain of flexor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56118D,"Strain of flexor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56118S,"Strain of flexor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56119A,"Strain of flexor muscle, fascia and tendon of finger of unspecified finger at forearm level, initial encounter"
S56119D,"Strain of flexor muscle, fascia and tendon of finger of unspecified finger at forearm level, subsequent encounter"
S56119S,"Strain of flexor muscle, fascia and tendon of finger of unspecified finger at forearm level, sequela"
S56121A,"Laceration of flexor muscle, fascia and tendon of right index finger at forearm level, initial encounter"
S56121D,"Laceration of flexor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter"
S56121S,"Laceration of flexor muscle, fascia and tendon of right index finger at forearm level, sequela"
S56122A,"Laceration of flexor muscle, fascia and tendon of left index finger at forearm level, initial encounter"
S56122D,"Laceration of flexor muscle, fascia and tendon of left index finger at forearm level, subsequent encounter"
S56122S,"Laceration of flexor muscle, fascia and tendon of left index finger at forearm level, sequela"
S56123A,"Laceration of flexor muscle, fascia and tendon of right middle finger at forearm level, initial encounter"
S56123D,"Laceration of flexor muscle, fascia and tendon of right middle finger at forearm level, subsequent encounter"
S56123S,"Laceration of flexor muscle, fascia and tendon of right middle finger at forearm level, sequela"
S56124A,"Laceration of flexor muscle, fascia and tendon of left middle finger at forearm level, initial encounter"
S56124D,"Laceration of flexor muscle, fascia and tendon of left middle finger at forearm level, subsequent encounter"
S56124S,"Laceration of flexor muscle, fascia and tendon of left middle finger at forearm level, sequela"
S56125A,"Laceration of flexor muscle, fascia and tendon of right ring finger at forearm level, initial encounter"
S56125D,"Laceration of flexor muscle, fascia and tendon of right ring finger at forearm level, subsequent encounter"
S56125S,"Laceration of flexor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56126A,"Laceration of flexor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56126D,"Laceration of flexor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56126S,"Laceration of flexor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56127A,"Laceration of flexor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56127D,"Laceration of flexor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56127S,"Laceration of flexor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56128A,"Laceration of flexor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56128D,"Laceration of flexor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56128S,"Laceration of flexor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56129A,"Laceration of flexor muscle, fascia and tendon of unspecified finger at forearm level, initial encounter"
S56129D,"Laceration of flexor muscle, fascia and tendon of unspecified finger at forearm level, subsequent encounter"
S56129S,"Laceration of flexor muscle, fascia and tendon of unspecified finger at forearm level, sequela"
S56191A,"Other injury of flexor muscle, fascia and tendon of right index finger at forearm level, initial encounter"
S56191D,"Other injury of flexor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter"
S56191S,"Other injury of flexor muscle, fascia and tendon of right index finger at forearm level, sequela"
S56192A,"Other injury of flexor muscle, fascia and tendon of left index finger at forearm level, initial encounter"
S56192D,"Other injury of flexor muscle, fascia and tendon of left index finger at forearm level, subsequent encounter"
S56192S,"Other injury of flexor muscle, fascia and tendon of left index finger at forearm level, sequela"
S56193A,"Other injury of flexor muscle, fascia and tendon of right middle finger at forearm level, initial encounter"
S56193D,"Other injury of flexor muscle, fascia and tendon of right middle finger at forearm level, subsequent encounter"
S56193S,"Other injury of flexor muscle, fascia and tendon of right middle finger at forearm level, sequela"
S56194A,"Other injury of flexor muscle, fascia and tendon of left middle finger at forearm level, initial encounter"
S56194D,"Other injury of flexor muscle, fascia and tendon of left middle finger at forearm level, subsequent encounter"
S56194S,"Other injury of flexor muscle, fascia and tendon of left middle finger at forearm level, sequela"
S56195A,"Other injury of flexor muscle, fascia and tendon of right ring finger at forearm level, initial encounter"
S56195D,"Other injury of flexor muscle, fascia and tendon of right ring finger at forearm level, subsequent encounter"
S56195S,"Other injury of flexor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56196A,"Other injury of flexor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56196D,"Other injury of flexor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56196S,"Other injury of flexor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56197A,"Other injury of flexor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56197D,"Other injury of flexor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56197S,"Other injury of flexor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56198A,"Other injury of flexor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56198D,"Other injury of flexor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56198S,"Other injury of flexor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56199A,"Other injury of flexor muscle, fascia and tendon of unspecified finger at forearm level, initial encounter"
S56199D,"Other injury of flexor muscle, fascia and tendon of unspecified finger at forearm level, subsequent encounter"
S56199S,"Other injury of flexor muscle, fascia and tendon of unspecified finger at forearm level, sequela"
S56201A,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56201D,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56201S,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, right arm, sequela"
S56202A,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56202D,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56202S,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, left arm, sequela"
S56209A,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56209D,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56209S,"Unspecified injury of other flexor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56211A,"Strain of other flexor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56211D,"Strain of other flexor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56211S,"Strain of other flexor muscle, fascia and tendon at forearm level, right arm, sequela"
S56212A,"Strain of other flexor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56212D,"Strain of other flexor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56212S,"Strain of other flexor muscle, fascia and tendon at forearm level, left arm, sequela"
S56219A,"Strain of other flexor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56219D,"Strain of other flexor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56219S,"Strain of other flexor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56221A,"Laceration of other flexor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56221D,"Laceration of other flexor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56221S,"Laceration of other flexor muscle, fascia and tendon at forearm level, right arm, sequela"
S56222A,"Laceration of other flexor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56222D,"Laceration of other flexor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56222S,"Laceration of other flexor muscle, fascia and tendon at forearm level, left arm, sequela"
S56229A,"Laceration of other flexor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56229D,"Laceration of other flexor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56229S,"Laceration of other flexor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56291A,"Other injury of other flexor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56291D,"Other injury of other flexor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56291S,"Other injury of other flexor muscle, fascia and tendon at forearm level, right arm, sequela"
S56292A,"Other injury of other flexor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56292D,"Other injury of other flexor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56292S,"Other injury of other flexor muscle, fascia and tendon at forearm level, left arm, sequela"
S56299A,"Other injury of other flexor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56299D,"Other injury of other flexor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56299S,"Other injury of other flexor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56301A,"Unspecified injury of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, initial encounter"
S56301D,"Unspecified injury of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, subsequent encounter"
S56301S,"Unspecified injury of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, sequela"
S56302A,"Unspecified injury of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, initial encounter"
S56302D,"Unspecified injury of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, subsequent encounter"
S56302S,"Unspecified injury of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, sequela"
S56309A,"Unspecified injury of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, initial encounter"
S56309D,"Unspecified injury of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, subsequent encounter"
S56309S,"Unspecified injury of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, sequela"
S56311A,"Strain of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, initial encounter"
S56311D,"Strain of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, subsequent encounter"
S56311S,"Strain of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, sequela"
S56312A,"Strain of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, initial encounter"
S56312D,"Strain of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, subsequent encounter"
S56312S,"Strain of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, sequela"
S56319A,"Strain of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, initial encounter"
S56319D,"Strain of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, subsequent encounter"
S56319S,"Strain of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, sequela"
S56321A,"Laceration of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, initial encounter"
S56321D,"Laceration of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, subsequent encounter"
S56321S,"Laceration of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, sequela"
S56322A,"Laceration of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, initial encounter"
S56322D,"Laceration of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, subsequent encounter"
S56322S,"Laceration of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, sequela"
S56329A,"Laceration of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, initial encounter"
S56329D,"Laceration of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, subsequent encounter"
S56329S,"Laceration of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, sequela"
S56391A,"Other injury of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, initial encounter"
S56391D,"Other injury of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, subsequent encounter"
S56391S,"Other injury of extensor or abductor muscles, fascia and tendons of right thumb at forearm level, sequela"
S56392A,"Other injury of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, initial encounter"
S56392D,"Other injury of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, subsequent encounter"
S56392S,"Other injury of extensor or abductor muscles, fascia and tendons of left thumb at forearm level, sequela"
S56399A,"Other injury of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, initial encounter"
S56399D,"Other injury of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, subsequent encounter"
S56399S,"Other injury of extensor or abductor muscles, fascia and tendons of unspecified thumb at forearm level, sequela"
S56401A,"Unspecified injury of extensor muscle, fascia and tendon of right index finger at forearm level, initial encounter"
S56401D,"Unspecified injury of extensor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter"
S56401S,"Unspecified injury of extensor muscle, fascia and tendon of right index finger at forearm level, sequela"
S56402A,"Unspecified injury of extensor muscle, fascia and tendon of left index finger at forearm level, initial encounter"
S56402D,"Unspecified injury of extensor muscle, fascia and tendon of left index finger at forearm level, subsequent encounter"
S56402S,"Unspecified injury of extensor muscle, fascia and tendon of left index finger at forearm level, sequela"
S56403A,"Unspecified injury of extensor muscle, fascia and tendon of right middle finger at forearm level, initial encounter"
S56403D,"Unspecified injury of extensor muscle, fascia and tendon of right middle finger at forearm level, subsequent encounter"
S56403S,"Unspecified injury of extensor muscle, fascia and tendon of right middle finger at forearm level, sequela"
S56404A,"Unspecified injury of extensor muscle, fascia and tendon of left middle finger at forearm level, initial encounter"
S56404D,"Unspecified injury of extensor muscle, fascia and tendon of left middle finger at forearm level, subsequent encounter"
S56404S,"Unspecified injury of extensor muscle, fascia and tendon of left middle finger at forearm level, sequela"
S56405A,"Unspecified injury of extensor muscle, fascia and tendon of right ring finger at forearm level, initial encounter"
S56405D,"Unspecified injury of extensor muscle, fascia and tendon of right ring finger at forearm level, subsequent encounter"
S56405S,"Unspecified injury of extensor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56406A,"Unspecified injury of extensor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56406D,"Unspecified injury of extensor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56406S,"Unspecified injury of extensor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56407A,"Unspecified injury of extensor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56407D,"Unspecified injury of extensor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56407S,"Unspecified injury of extensor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56408A,"Unspecified injury of extensor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56408D,"Unspecified injury of extensor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56408S,"Unspecified injury of extensor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56409A,"Unspecified injury of extensor muscle, fascia and tendon of unspecified finger at forearm level, initial encounter"
S56409D,"Unspecified injury of extensor muscle, fascia and tendon of unspecified finger at forearm level, subsequent encounter"
S56409S,"Unspecified injury of extensor muscle, fascia and tendon of unspecified finger at forearm level, sequela"
S56411A,"Strain of extensor muscle, fascia and tendon of right index finger at forearm level, initial encounter"
S56411D,"Strain of extensor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter"
S56411S,"Strain of extensor muscle, fascia and tendon of right index finger at forearm level, sequela"
S56412A,"Strain of extensor muscle, fascia and tendon of left index finger at forearm level, initial encounter"
S56412D,"Strain of extensor muscle, fascia and tendon of left index finger at forearm level, subsequent encounter"
S56412S,"Strain of extensor muscle, fascia and tendon of left index finger at forearm level, sequela"
S56413A,"Strain of extensor muscle, fascia and tendon of right middle finger at forearm level, initial encounter"
S56413D,"Strain of extensor muscle, fascia and tendon of right middle finger at forearm level, subsequent encounter"
S56413S,"Strain of extensor muscle, fascia and tendon of right middle finger at forearm level, sequela"
S56414A,"Strain of extensor muscle, fascia and tendon of left middle finger at forearm level, initial encounter"
S56414D,"Strain of extensor muscle, fascia and tendon of left middle finger at forearm level, subsequent encounter"
S56414S,"Strain of extensor muscle, fascia and tendon of left middle finger at forearm level, sequela"
S56415A,"Strain of extensor muscle, fascia and tendon of right ring finger at forearm level, initial encounter"
S56415D,"Strain of extensor muscle, fascia and tendon of right ring finger at forearm level, subsequent encounter"
S56415S,"Strain of extensor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56416A,"Strain of extensor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56416D,"Strain of extensor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56416S,"Strain of extensor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56417A,"Strain of extensor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56417D,"Strain of extensor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56417S,"Strain of extensor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56418A,"Strain of extensor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56418D,"Strain of extensor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56418S,"Strain of extensor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56419A,"Strain of extensor muscle, fascia and tendon of finger, unspecified finger at forearm level, initial encounter"
S56419D,"Strain of extensor muscle, fascia and tendon of finger, unspecified finger at forearm level, subsequent encounter"
S56419S,"Strain of extensor muscle, fascia and tendon of finger, unspecified finger at forearm level, sequela"
S56421A,"Laceration of extensor muscle, fascia and tendon of right index finger at forearm level, initial encounter"
S56421D,"Laceration of extensor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter"
S56421S,"Laceration of extensor muscle, fascia and tendon of right index finger at forearm level, sequela"
S56422A,"Laceration of extensor muscle, fascia and tendon of left index finger at forearm level, initial encounter"
S56422D,"Laceration of extensor muscle, fascia and tendon of left index finger at forearm level, subsequent encounter"
S56422S,"Laceration of extensor muscle, fascia and tendon of left index finger at forearm level, sequela"
S56423A,"Laceration of extensor muscle, fascia and tendon of right middle finger at forearm level, initial encounter"
S56423D,"Laceration of extensor muscle, fascia and tendon of right middle finger at forearm level, subsequent encounter"
S56423S,"Laceration of extensor muscle, fascia and tendon of right middle finger at forearm level, sequela"
S56424A,"Laceration of extensor muscle, fascia and tendon of left middle finger at forearm level, initial encounter"
S56424D,"Laceration of extensor muscle, fascia and tendon of left middle finger at forearm level, subsequent encounter"
S56424S,"Laceration of extensor muscle, fascia and tendon of left middle finger at forearm level, sequela"
S56425A,"Laceration of extensor muscle, fascia and tendon of right ring finger at forearm level, initial encounter"
S56425D,"Laceration of extensor muscle, fascia and tendon of right ring finger at forearm level, subsequent encounter"
S56425S,"Laceration of extensor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56426A,"Laceration of extensor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56426D,"Laceration of extensor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56426S,"Laceration of extensor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56427A,"Laceration of extensor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56427D,"Laceration of extensor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56427S,"Laceration of extensor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56428A,"Laceration of extensor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56428D,"Laceration of extensor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56428S,"Laceration of extensor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56429A,"Laceration of extensor muscle, fascia and tendon of unspecified finger at forearm level, initial encounter"
S56429D,"Laceration of extensor muscle, fascia and tendon of unspecified finger at forearm level, subsequent encounter"
S56429S,"Laceration of extensor muscle, fascia and tendon of unspecified finger at forearm level, sequela"
S56491A,"Other injury of extensor muscle, fascia and tendon of right index finger at forearm level, initial encounter"
S56491D,"Other injury of extensor muscle, fascia and tendon of right index finger at forearm level, subsequent encounter"
S56491S,"Other injury of extensor muscle, fascia and tendon of right index finger at forearm level, sequela"
S56492A,"Other injury of extensor muscle, fascia and tendon of left index finger at forearm level, initial encounter"
S56492D,"Other injury of extensor muscle, fascia and tendon of left index finger at forearm level, subsequent encounter"
S56492S,"Other injury of extensor muscle, fascia and tendon of left index finger at forearm level, sequela"
S56493A,"Other injury of extensor muscle, fascia and tendon of right middle finger at forearm level, initial encounter"
S56493D,"Other injury of extensor muscle, fascia and tendon of right middle finger at forearm level, subsequent encounter"
S56493S,"Other injury of extensor muscle, fascia and tendon of right middle finger at forearm level, sequela"
S56494A,"Other injury of extensor muscle, fascia and tendon of left middle finger at forearm level, initial encounter"
S56494D,"Other injury of extensor muscle, fascia and tendon of left middle finger at forearm level, subsequent encounter"
S56494S,"Other injury of extensor muscle, fascia and tendon of left middle finger at forearm level, sequela"
S56495A,"Other injury of extensor muscle, fascia and tendon of right ring finger at forearm level, initial encounter"
S56495D,"Other injury of extensor muscle, fascia and tendon of right ring finger at forearm level, subsequent encounter"
S56495S,"Other injury of extensor muscle, fascia and tendon of right ring finger at forearm level, sequela"
S56496A,"Other injury of extensor muscle, fascia and tendon of left ring finger at forearm level, initial encounter"
S56496D,"Other injury of extensor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter"
S56496S,"Other injury of extensor muscle, fascia and tendon of left ring finger at forearm level, sequela"
S56497A,"Other injury of extensor muscle, fascia and tendon of right little finger at forearm level, initial encounter"
S56497D,"Other injury of extensor muscle, fascia and tendon of right little finger at forearm level, subsequent encounter"
S56497S,"Other injury of extensor muscle, fascia and tendon of right little finger at forearm level, sequela"
S56498A,"Other injury of extensor muscle, fascia and tendon of left little finger at forearm level, initial encounter"
S56498D,"Other injury of extensor muscle, fascia and tendon of left little finger at forearm level, subsequent encounter"
S56498S,"Other injury of extensor muscle, fascia and tendon of left little finger at forearm level, sequela"
S56499A,"Other injury of extensor muscle, fascia and tendon of unspecified finger at forearm level, initial encounter"
S56499D,"Other injury of extensor muscle, fascia and tendon of unspecified finger at forearm level, subsequent encounter"
S56499S,"Other injury of extensor muscle, fascia and tendon of unspecified finger at forearm level, sequela"
S56501A,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56501D,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56501S,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, right arm, sequela"
S56502A,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56502D,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56502S,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, left arm, sequela"
S56509A,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56509D,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56509S,"Unspecified injury of other extensor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56511A,"Strain of other extensor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56511D,"Strain of other extensor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56511S,"Strain of other extensor muscle, fascia and tendon at forearm level, right arm, sequela"
S56512A,"Strain of other extensor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56512D,"Strain of other extensor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56512S,"Strain of other extensor muscle, fascia and tendon at forearm level, left arm, sequela"
S56519A,"Strain of other extensor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56519D,"Strain of other extensor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56519S,"Strain of other extensor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56521A,"Laceration of other extensor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56521D,"Laceration of other extensor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56521S,"Laceration of other extensor muscle, fascia and tendon at forearm level, right arm, sequela"
S56522A,"Laceration of other extensor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56522D,"Laceration of other extensor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56522S,"Laceration of other extensor muscle, fascia and tendon at forearm level, left arm, sequela"
S56529A,"Laceration of other extensor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56529D,"Laceration of other extensor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56529S,"Laceration of other extensor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56591A,"Other injury of other extensor muscle, fascia and tendon at forearm level, right arm, initial encounter"
S56591D,"Other injury of other extensor muscle, fascia and tendon at forearm level, right arm, subsequent encounter"
S56591S,"Other injury of other extensor muscle, fascia and tendon at forearm level, right arm, sequela"
S56592A,"Other injury of other extensor muscle, fascia and tendon at forearm level, left arm, initial encounter"
S56592D,"Other injury of other extensor muscle, fascia and tendon at forearm level, left arm, subsequent encounter"
S56592S,"Other injury of other extensor muscle, fascia and tendon at forearm level, left arm, sequela"
S56599A,"Other injury of other extensor muscle, fascia and tendon at forearm level, unspecified arm, initial encounter"
S56599D,"Other injury of other extensor muscle, fascia and tendon at forearm level, unspecified arm, subsequent encounter"
S56599S,"Other injury of other extensor muscle, fascia and tendon at forearm level, unspecified arm, sequela"
S56801A,"Unspecified injury of other muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56801D,"Unspecified injury of other muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
